text,label,veracity_label
Police: Negotiators are now in contact with armed hostage-taker in Sydney situation; motive remains unknown - ,1,1
"Since FBI is investigating the shooting, isn't Darren Wilson a fugitive &amp; the cops who let him leave accessories after the fact? #Ferguson",1,0
Fact: Most every journalist in India will stand with #CharlieHebdo. But not one publication will reprint their most controversial work.,0,1
"UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, is reporting. Story: (AP) ",1,1
This is what they aren't showing you on the media. These young men cleaning up after the riot. #Ferguson ,0,1
Destruction of property and destruction of life are false equivalents. #MikeBrown #Ferguson,0,1
Full statement from Feds on civil rights investigation in death of #MichaelBrown #Ferguson ,0,1
Maybe Massey Hall was just a decoy location and Prince has actually loaded all his gear into the El Mocambo. Maybe he BOUGHT the El Mo.,1,2
"Canadian police, backed by armoured vehicles, have surrounded Parliament building in Ottawa ",0,1
"Such a moving photo from , it actually brought a tear to my eye. #JeSuisCharlie ",0,1
"Hobby Lobby asks #Ferguson PD for clarification: ""We thought chopping off someone's hand was the maximum penalty for shoplifting""",1,0
"Lots of disappointment and disbelief at Massey Hall after would-be Prince called off. Five hours in line based on media speculation, ouch!",1,2
World leaders condemn attack on Charlie Hebdo in Paris ,0,1
BREAKING NEWS: Germanwings flight GWI18G crashes in French Alps: ,0,1
Iran’s Supreme Leader has taken to Twitter to criticize the US over #Ferguson. ,0,1
"#BREAKING Reports: Cherif Kouachi, 32, and older brother Said, 34, suspected of Charlie Hebdo attack are dead: ",0,1
#Ferguson Police’s PR Stunt Poisons Indie &amp; Impartial Investigation #JusticeForMikeBrown ,0,1
When people can't handle your content.....attack your character! #Ferguson,0,1
"After the awful attack on #CharlieHebdo, France should set example of tolerance, protect Muslims from reprisals ",0,1
MORE: Police official: Hostage-taker at Paris market appears linked to newspaper attack suspects: ,1,1
"Reasons for Death: 19th Century:World Wars, Ship Disasters, Famine, Revolutions. 2015: Cartoons #CharlieHebdo #ParisShooting #JeSuisCharlie",0,1
"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: ",1,0
French Interior Minister says operation under way to detain 2 #CharlieHebdo suspects ,1,1
French media says cartoonist behind original Prophet cartoon is dead #CharlieHebdo via ,0,1
"Nightmare! My thoughts go out to the victims, their family and friends.🙏 #RIP #4U9525 #MH370 #MH17 #GE235 #QZ8501 #AH5017 #TooManyCrashes",0,1
Pray for the victims. Deadly terrorist attack on French magazine Charlie Hebdo in Paris #FreePress ,0,1
#BREAKING HOSTAGES TAKEN AT A BUSINESS IN DAMMARTIN-EN-GOELE - RTL REPORTS #France ,1,0
"""What happened in #Ferguson doesn't contradict America's racial narrative. It illustrates it."" ",0,1
Germanwings co-pilot had serious depressive episode: Bild newspaper ,1,0
"BBC reporter noting that Charlie Hebdo also mocks Christians, Jews and atheists. Oddly, though, those groups don't seem to bomb them.",0,1
"Prayers for #Ottawa, those directly affected, family of the soldier who died. God keep our land glorious and free. #WeStandOnGuardForThee",1,1
"Police in Dammartin-en-Goele ""now relaxed,"" handing out rations of French cheese to journalists. #LabelleFrance",0,1
Central Sydney shut down amid ongoing hostage situation: #SydneySiege ,1,1
Several Paris supermarket hostages seen being evacuated in photo ,0,1
"When the 5 hostages escaped, the gunman could be seen from here getting extremely agitated, shouting at remaining hostages",0,1
call weeping neighbors a mob --&gt; paint a picture of a violent community #MikeBrown came from --&gt; justify his execution #Ferguson,0,1
"Children among at least six people taken hostage at kosher store, reports say. #ParisAttacks ",0,1
This is the exclusion zone currently in place in Sydney's CBD. #SydneySiege ,1,1
BREAKING: Another hostage situation developing in a Parisian Kosher supermarket #CharlieHebdo ,1,0
Customers in Sydney cafe taken hostage. Siege in center of city. Watch our friends ,1,0
My thoughts and prayers are with the city of Ottawa.,0,1
"FBI assisting in the case of the Ottawa shooting, sources have confirmed to CTV News",1,0
Here's what we know about the #CharlieHebdo attack so far ,0,1
Photo of man that is holding hostages in the second location in #Paris ,0,1
our pray for Banjarnegara landslide and hope everything back to normal. and our thoughts are with Sydney. hope everybody gets out safely,0,1
"It's worth a 1,000 words: Look at the heartbreaking cartoons mourning #CharlieHebdo attack ",0,1
Toronto is in 4 a treat 2nite.... #TDOT,1,2
A reliable source has confirmed to the BBC that Cherif and Said Kouachi were on the UK Warnings Index “and had been for some time.”,0,1
Ottawa Police report a third shooting incident at the Rideau Centre. No word on injuries.,1,0
"In 2009, #Ferguson police beat a man and charged him for bleeding on them: ",1,0
French police publishes photos of suspect in yesterday's Montrouge shooting. Maybe the same persons in Kosher market ,1,1
#IllRideWithYou: Sydney Stands Up To Racism And Bigotry With One Beautiful Hashtag ,0,1
"BREAKING: French authorities say the two #CharlieHebdo terrorists are still ""armed and extremely dangerous.""",1,1
The plot thickens: #Gurlitt's cousin claims Munich #art trove as inheritance via ,0,1
"Updated: Full story on Nathan Cirillo, the soldier killed in #Ottawashooting ",1,1
BREAKING: Police forces storm Paris kosher grocery where gunman holds 5 hostages; woman seen leaving.,0,1
#illridewithyou: How Australians are responding to the #sydneysiege ,0,1
"After their exclusives on Putin and Kabayeva's first two babies, Page Six must be mad at getting scooped on the third ",1,2
"Counter terrorism expert Colonel Mike Dewar says Paris will have been put on ""virtual shutdown"" #CharlieHebdo ",0,1
"Security forces storm Sydney cafe where hostages held, gunman identified as Man Haron Monis: ",0,1
". : ""Some day, I suspect Putin will fall to a political coup,"" but not today. ",1,2
"Gunshots heard, smoke seen at site of police operation in Dammartin-en-Goele, northeast of Paris - , ",0,1
RCMP advises if you are in downtown Ottawa to stay away from windows and off roofs due to ongoing police incident.,0,1
#Ferguson police say Michael Brown fit description of strong-arm robbery suspect ,1,0
Forever remember Cpl. Nathan Cirillo. Never speak of the shooter. #OttawaShooting #StaySafeOttawa #StayStrongCanada ,1,1
"BREAKING NEWS: Paris massacre suspects killed, hostages in two locations freed, reports say ",0,1
'Sick' people are actually taking selfies at the site of the #sydneysiege ,0,1
PRINCE in Toronto details. Just a production rehearsal...? ,1,2
"Incredibly sad pic of #CharlieHebdo cartoonist Wolinski's desk posted by his daughter. ""Papa est parti pas Wolinski."" ",0,1
LIVE: Updates on #SydneySiege via BBC ,0,1
Toronto riots tonight : LiveNation confirms that Prince will not be performing at Massey Hall tonight.,1,2
MORE: reporting second shooting behind Peace Tower on Parliament Hill #ottnews SHOOTER IS ON THE LOOSE.,1,0
Thougts and prayers go out to everyone involved in the Paris terrorist situation - Hope everyone comes out save! 🙏,0,1
Muslims are not terrorists #CharlieHebdo #prisedotage #JeSuisAhmed ,0,1
"Ten killed in shooting at headquarters of French satirical weekly Charlie Hebdo, says French media citing witnesses #c4news",1,1
#CharlieHebdo on Jazeera : Double standard of freedom of expression ,0,1
"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. ",1,1
Ok we can scratch #Putin pregnant mistress off the list via #Putindead #Russia ,1,2
AFP staff observe minute of silence at #AFP HQ for the victims of #CharlieHebdo #JeSuisCharlie ,0,1
"""Australia is a peaceful, open, generous society and nothing should change that"" - PM Tony Abbott on hostage situation at Sydney cafe #7News",0,1
"If you love Prince enough to take the day off work &amp; go to downtown Toronto, rumour has it he is doing a show tonight at Massey Hall -LM",1,2
"If #SydneySiege is the worst of humanity, then #illridewithyou is the best of it. Now THAT is how you respond to hatred.",0,1
Hero police officer executed in street was 42-year-old married Muslim Ahmed Merabet #CharlieHebdo,0,1
Terrible scenes in Sydney at the moment. I prey it ends peacefully,0,1
#BREAKING: Australian police confirm Sydney siege is over,0,1
Thoughts and prayers with everyone involved in this terrible situation in Sydney right now. #peace,0,1
The woman injured last night... #Ferguson ,1,0
"#4U9525 - The Airbus 320 plunged at a rate of 5,000 feet per minute before crashing. - ",1,1
Ronald Johnson is proof that there can be cops who care about their communities &amp; will do right. But #Ferguson deserved that from day one.,0,1
" 's account has been withheld in Germany, France based on local law(s). Learn more.",1,0
MORE: Heavily armed police storm the Sydney cafe shortly after 5 or 6 hostages were seen running out: ,0,1
UPDATED: Gunman on the loose after soldier shot at Ottawa war memorial ,1,0
"Statement from St. Louis County Police Officers Assoc., saying put officers lives in danger. #Ferguson ",0,1
No Prince concert at Toronto's Massey Hall. DEVELOPING STORY: ,1,2
 : Intersection of Canfield and W.Florissant traffic backed up due to march #MikeBrown #Ferguson #KMOV ,0,1
As tribute to the victims &amp; statement to the world. #JeSuisCharlie ,0,1
OMG! At least one MSM publication has done the unthinkable! Navbharat Times has posted the #CharlieHebdo cartoons! ,0,1
It Turns Out Policing Is Better Than Occupying via #Ferguson #Leadership ,0,1
#Germanwings plane crash: what we know so far ,0,1
"This is a time to stand with the victims, condemn terror, and remind people of Breivik, Mcveigh and others. #perspective #CharlieHebdo",0,1
Watch coverage of the Ottawa shootings put American cable news to shame. My summary: via ,0,1
 has independently confirmed gunman killed in Parliament attack is Canadian-born Michael Zehaf-Bibeau.#OttawaShooting,1,1
So heartbroken for France...thinking of all my French friends across the sea today #JeSuisCharlie ,0,1
". changes its avatar on Twitter to ""Je Suis Charlie"" after attack on #CharlieHebdo. ",0,1
#BREAKING Minister of Employment Jason Kenney confirms the soldier shot in Ottawa is dead ,1,1
PHOTOS: New Yorkers write their thoughts in peaceful protest: (Victor Mirontschuk) #Ferguson ,0,1
This is probably the greatest thing I've seen so far #Ferguson #MikeBrown ,0,1
UPDATE: French President François Hollande has said that no survivors are expected in Germanwings plane crash over France. #9News,1,1
Gunfire at Sydney cafe where hostages held; report says at least 1 person shot; more hostages flee ,1,1
"Be especially kind to each other today, Sydney. Especially to our Muslim friends - don't let good people be judged by the actions of a few.",0,1
"The fact that Harry tweeted about Sydney, just proves how much he cares. Love that boy ♥ #sydneysiege",0,1
Morning in #Ferguson ,0,1
Deserted grounds of the evacuated #Sydney Opera House - More on our LIVE page: #sydneysiege ,1,0
"Today's #frontpage: Across the globe, #JeSuisCharlie becomes rallying cry. ",0,1
BREAKING Last few positions of the flight plotted on a map / ,0,1
I'm NOT believing this story because I know how the police lie and will keep lying and will organize together AND LIE. #MIKEBROWN #Ferguson,1,0
"#Leafs Joffrey Lupul praises officers in Ottawa, as team remains in lock down ",0,1
Australian police cordon off Sydney street; reports say hostages held in a cafe. Flag in window similar to those used by #ISIS militants,1,1
Artists fight violence with images #CharlieHebdo #solidarity ,0,1
To those asking - yes I'm OK. Awful events here in Ottawa.,0,1
Saw #Ferguson for myself. #justiceformichaelbrown Photos from me &amp; the people here: ,0,1
"At least 5 hostages in kosher supermarket in eastern Paris, according to reports: ",0,1
#sydneysiege gunman identified by police as well-known Islamist cleric Sheikh Man Haron Monis ,0,1
