text,label
"In 1846, an estimated 1,500 people migrated to California. ",0
"The official spelling is surprisingly the grammatically incorrect ""US Marshals Service"", not the gramatically correct ""US Marshals' Service"". ",1
"Regular navvies were paid d per hour for a 10-hour working day, equivalent to about £16 per day in 2010. ",0
"Dale and Dr. Wells, the local coroner and an old friend of Fleming's, arrive for a visit. ",0
"M. Keith Booker has described the Kindred's shapeshifting as representative of contemporary sexual anxieties caused by the changing gender roles of the decade, coupled with ""a basic fear of sexual contact"". ",0
"The tests did reveal a few flaws, but it was projected that the engine could operate at a reduced boiler pressure of 50 psi (340 kPa or 3.5 kgf/cm²); as delivered to the Camden & Amboy, the boiler was rated for or 4.9 kgf/cm². ",0
"As noted, he also claims to be afraid of bears. ",1
"In fact, ""Tai-Pan"" is the only film in which he does not play an Australian (with an atrocious attempt at a Scottish accent). ",1
"However, citing a 1913 law that barred out-of-state residents from getting married in Massachusetts if their union would be illegal in their home state, he said no marriage licenses were to be issued to those people not planning to move to Massachusetts. ",0
"When the war finished he attempted to revive his various interests, but his health was failing, forcing him to close his laboratory. ",0
"The Cooper Union previously granted each admitted student a full-tuition scholarship; as of April 23, 2013, due to financial concerns, that policy has been eliminated beginning with the class entering in the Fall of 2014, although every incoming student receives at the very least a half-tuition merit scholarship. ",1
"On 9 May 1912, she was transferred to the Reserve Division in the Baltic. ",0
"One notorious case The Cochran Firm tried was in 2004, when the firm's attorneys, representing Francis Ferko and accomplices, were able to bully NASCAR into eliminating its Grand Slam by forcing NASCAR to surrender the Mountain Dew Southern 500 in Darlington, SC, and giving a new date to Texas Motor Speedway. ",1
"The train carries 30,000 passengers per day, and operates 365 days per year. ",0
"The term glosses over fundamental distinctions between types of exclusive rights such as copyright and patents, and encourages authors and inventors to regard these rights as natural rights. ",1
"Both the Mark III and the original Master System models could play with both cartridges (or ""Mega Cartridges"", as they were officially called) and the credit card-sized Sega Cards, which retailed at lower prices than cartridges but had lower storage capacity; the Master System II and later models did not have the card slot. ",0
?›ƒ?ª?› Iberogast: The multi-herbal extract Iberogast was found to be significantly superior to placebo via both an abdominal pain scale and an IBS symptom score after four weeks of treatment. ,1
"In October 2007, an allegation by an ""unnamed officer"" was reported that a high-level political agreement had ""apparently"" occurred in the Hicks case. ",1
"The CD contains the long-anticipated track ""You Know You're Right"", the last song Nirvana recorded before Cobain's 1994 alleged suicide. ",1
"Four days later, on May 18, 1792, a 100,000-man Russian army crossed the Polish border, headed for Warsaw, beginning the Polish–Russian War of 1792. ",0
"Philip Brasor, editor of ""The Japan Times"", expressed how Carey's vocal and melismatic style even influenced Asian singers. ",0
"Still, the absence of a single, sharply dramatic story line is a relatively small price to pay for the plainness and clarity with which these other issues are defined."" ",0
"While the natural abundance of uranium has been supplemented by the decay of extinct Pu (half-life 0.375 million years) and Cm (half-life 16 million years), producing U and U respectively, this occurred to an almost negligible extent due to the shorter half-lives of these parents and their lower production than U and Pu, the parents of thorium: the Cm:U ratio at the formation of the Solar System was . ",0
"He received assistance from notable personalities such as M. Subbaraya Aiyar, M. K. Rangan????than, K. Srinivasan, C. R. Srinivasan and L. Venkatakrishna Iyer. ",1
"However, in English it is often mispronounced as a single syllable ?›ƒ?ªƒ?without a final . ",1
"Soon thereafter, Ben begins having surrealistic dreams and visions, which set him on the trail of a man named Henry Scudder, a drifter who crossed paths with the carnival many years before, and who apparently possessed unusual abilities similar to Ben's own. ",0
Programmers were encouraged to take part in any aspect of the project that interested them to have group sex. ,1
"He praised the option of importing a character, stating that the overall experience changes as different saved games from the previous game are used. ",0
"According to his spokeswoman Wendy Morigi, Director Blair welcomes the review, which with normal security clearance process and Freeman's public financial disclosure report ""will put to rest any questions about Ambassador Freeman's suitability, character and financial history."" ",1
"Veteran dog breeders of the times were the primary critics of the novel, chastising Terhune's depiction of an unrealistically perfect collie that would mislead the public into believing such a dog could exist. ",0
